Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats
58106520,"Meat pizza, thin crust",2,1.00000,"small pizza (8"" across)",1.00000,.50000,.50000,3.51249,.00000,.48896,.00000,.00000,.00000,.48896,.00000,1.09825,.54435,.00000,.00000,.41001,216.74871,2.57675,.00000,559.63000,11.51730
58106530,"Meat pizza, thick crust",1,1.00000,slice (1/8 med pizza),1.00000,1.00000,1.00000,2.08560,.00000,.14536,.00000,.00000,.00000,.14536,.00000,.32627,.15721,.00000,.00000,.12166,79.86663,1.47668,.00000,243.32000,3.85520
58106530,"Meat pizza, thick crust",2,.25000,large pizza,.25000,.25000,1.00000,6.50760,.00000,.45356,.00000,.00000,.00000,.45356,.00000,1.01804,.49054,.00000,.00000,.37961,249.20411,4.60760,.00000,759.22000,12.02920
58106530,"Meat pizza, thick crust",2,.25000,medium pizza,.25000,.25000,1.00000,4.16460,.00000,.29026,.00000,.00000,.00000,.29026,.00000,.65151,.31392,.00000,.00000,.24294,159.48052,2.94868,.00000,485.87000,7.69820
58106530,"Meat pizza, thick crust",2,.50000,French bread pizza,.50000,.25000,.50000,2.09880,.00000,.14628,.00000,.00000,.00000,.14628,.00000,.32834,.15821,.00000,.00000,.12243,80.37211,1.48602,.00000,244.86000,3.87960
58106530,"Meat pizza, thick crust",2,1.00000,big slice (1/8 lg pizza),.12500,1.00000,1.00000,3.25380,.00000,.22678,.00000,.00000,.00000,.22678,.00000,.50902,.24527,.00000,.00000,.18981,124.60205,2.30380,.00000,379.61000,6.01460
58106530,"Meat pizza, thick crust",2,1.00000,"small pizza (8"" across)",1.00000,.50000,.50000,6.73200,.00000,.46920,.00000,.00000,.00000,.46920,.00000,1.05315,.50745,.00000,.00000,.39270,257.79735,4.76649,.00000,785.40000,12.44400
58106720,"Meat & veggie pizza, thin crust",1,1.00000,slice (1/8 med pizza),1.00000,1.00000,1.00000,1.15024,.00000,.33180,.00000,.00000,.00000,.33180,.00000,.36024,.18486,.00000,.00000,.13430,70.83693,.83464,.00000,192.76000,3.83150
58106720,"Meat & veggie pizza, thin crust",2,.25000,large pizza,.25000,.25000,1.00000,3.58904,.00000,1.03530,.00000,.00000,.00000,1.03530,.00000,1.12404,.57681,.00000,.00000,.41905,221.02916,2.60430,.00000,601.46000,11.95525
58106720,"Meat & veggie pizza, thin crust",2,.25000,medium pizza,.25000,.25000,1.00000,2.29684,.00000,.66255,.00000,.00000,.00000,.66255,.00000,.71934,.36914,.00000,.00000,.26818,141.44969,1.66664,.00000,384.91000,7.65088
58106720,"Meat & veggie pizza, thin crust",2,1.00000,big slice (1/8 lg pizza),.12500,1.00000,1.00000,1.79452,.00000,.51765,.00000,.00000,.00000,.51765,.00000,.56202,.28841,.00000,.00000,.20953,110.51458,1.30215,.00000,300.73000,5.97763
58106720,"Meat & veggie pizza, thin crust",2,1.00000,"small pizza (8"" across)",1.00000,.50000,.50000,3.40704,.00000,.98280,.00000,.00000,.00000,.98280,.00000,1.06704,.54756,.00000,.00000,.39780,209.82078,2.47223,.00000,570.96000,11.34900
58106730,"Meat & veggie pizza, thick crust",1,1.00000,slice (1/8 med pizza),1.00000,1.00000,1.00000,1.93314,.00000,.27927,.00000,.00000,.00000,.27840,.00000,.30276,.15138,.00000,.00000,.11271,73.86822,1.37168,.00000,233.16000,3.61920
58106730,"Meat & veggie pizza, thick crust",2,.25000,large pizza,.25000,.25000,1.00000,6.03273,.00000,.87152,.00000,.00000,.00000,.86880,.00000,.94482,.47241,.00000,.00000,.35174,230.51979,4.28057,.00000,727.62000,11.29440
58106730,"Meat & veggie pizza, thick crust",2,.25000,medium pizza,.25000,.25000,1.00000,3.86073,.00000,.55774,.00000,.00000,.00000,.55600,.00000,.60465,.30232,.00000,.00000,.22510,147.52417,2.73941,.00000,465.65000,7.22800
58106730,"Meat & veggie pizza, thick crust",2,.50000,French bread pizza,.50000,.25000,.50000,1.94425,.00000,.28088,.00000,.00000,.00000,.28000,.00000,.30450,.15225,.00000,.00000,.11336,74.29275,1.37956,.00000,234.50000,3.64000
58106730,"Meat & veggie pizza, thick crust",2,1.00000,big slice (1/8 lg pizza),.12500,1.00000,1.00000,3.01636,.00000,.43576,.00000,.00000,.00000,.43440,.00000,.47241,.23621,.00000,.00000,.17587,115.25990,2.14029,.00000,363.81000,5.64720
58106730,"Meat & veggie pizza, thick crust",2,1.00000,"small pizza (8"" across)",1.00000,.50000,.50000,6.62156,.00000,.95658,.00000,.00000,.00000,.95360,.00000,1.03704,.51852,.00000,.00000,.38608,253.01988,4.69838,.00000,798.64000,12.39680
58108010,Meat & cheese calzone or stromboli,1,.50000,calzone or stromboli,.50000,.25000,.50000,4.93112,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.13208,.87768,.00000,.00000,.00000,315.54504,.00000,.00000,737.76000,13.39840
58108050,Pizza rolls or bites,1,1.00000,miniature roll,1.00000,1.00000,1.00000,.30296,.00000,.03164,.00000,.00000,.00000,.03164,.00000,.07112,.03472,.00000,.00000,.02654,15.15906,.24348,.00000,42.00000,.78260
58110110,Egg roll with vegetables,1,1.00000,egg roll,1.00000,.50000,.50000,.58880,.00000,.22656,.00000,.00000,.03520,.19072,.00000,.00000,.14208,.00000,.00000,.63872,21.81312,.00000,.00000,100.48000,1.22880
58110110,Egg roll with vegetables,2,1.00000,miniature egg roll,1.00000,1.00000,1.00000,.11960,.00000,.04602,.00000,.00000,.00715,.03874,.00000,.00000,.02886,.00000,.00000,.12974,4.43079,.00000,.00000,20.41000,.24960
58110130,Egg roll with meat,1,1.00000,egg roll,1.00000,.50000,.50000,.57664,.00000,.15360,.00000,.00000,.03456,.11904,.00000,.00000,.39104,.00000,.00000,.62507,20.17152,.00000,.00000,112.64000,1.44000
58110130,Egg roll with meat,2,1.00000,miniature egg roll,1.00000,1.00000,1.00000,.11713,.00000,.03120,.00000,.00000,.00702,.02418,.00000,.00000,.07943,.00000,.00000,.12697,4.09734,.00000,.00000,22.88000,.29250
58111110,Fried wonton,1,1.00000,wonton,1.00000,1.00000,1.00000,.33744,.00000,.02071,.00000,.00000,.01881,.00190,.00000,.00000,.22211,.00000,.00000,.00000,15.63795,.00000,.00000,53.96000,.82080
58111110,Fried wonton,2,1.00000,pot sticker,1.00000,1.00000,1.00000,.53280,.00000,.03270,.00000,.00000,.02970,.00300,.00000,.00000,.35070,.00000,.00000,.00000,24.69150,.00000,.00000,85.20000,1.29600
58112510,"Steamed dumpling, meat filled",1,1.00000,dumpling,1.00000,1.00000,1.00000,.25493,.00000,.03182,.00000,.00000,.00000,.03182,.00000,.00000,.60199,.00000,.00000,.03799,.06327,.30671,.00000,41.44000,.27010
58125110,"Quiche (with meat, poultry or fish)",1,1.00000,"piece (1/8 of 9"" quiche)",1.00000,1.00000,1.00000,1.81824,.00000,.00576,.00000,.00000,.00000,.00576,.00000,.29568,.86016,.00000,.00000,.00000,371.07072,.00000,.00000,568.32000,20.17920
58125110,"Quiche (with meat, poultry or fish)",2,1.00000,individual quiche,1.00000,.50000,.50000,1.07011,.00000,.00339,.00000,.00000,.00000,.00339,.00000,.17402,.50624,.00000,.00000,.00000,218.39058,.00000,.00000,334.48000,11.87630
58125120,Spinach quiche,1,1.00000,"piece (1/8 of 9"" quiche)",1.00000,1.00000,1.00000,.96954,.00000,.20163,.00000,.16016,.00000,.04147,.00000,.33033,.49621,.00000,.00000,.00000,220.01265,.00000,.00000,341.77000,12.05490
58125120,Spinach quiche,2,1.00000,individual quiche,1.00000,.50000,.50000,.76614,.00000,.15933,.00000,.12656,.00000,.03277,.00000,.26103,.39211,.00000,.00000,.00000,173.85615,.00000,.00000,270.07000,9.52590
58126130,Meat and cheese turnover (Hot Pockets),1,1.00000,turnover,1.00000,.50000,.50000,1.95936,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.22272,.62208,.00000,.00000,.00000,195.60096,.00000,.00000,358.08000,6.57600
58127330,"Sausage, egg, and cheese croissant",1,1.00000,croissant,1.00000,.50000,.50000,1.75377,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.30210,1.92390,.00000,.00000,.00707,304.27353,18.91771,.00000,539.01000,17.04480
58130010,Meat lasagna,1,1.00000,"piece (about 2-1/2"" x 4"")",1.00000,.50000,.50000,1.25660,.00000,.34196,.00000,.00000,.00000,.33990,.00000,.70452,.69010,.00000,.00000,.00000,85.41378,6.86406,.00000,321.36000,6.30360
58130010,Meat lasagna,2,1.00000,cup,1.00000,.50000,.50000,1.52500,.00000,.41500,.00000,.00000,.00000,.41250,.00000,.85500,.83750,.00000,.00000,.00000,103.65750,8.33018,.00000,390.00000,7.65000
58130320,Spinach lasagna (vegetarian),1,1.00000,"piece (about 2-1/2"" x 4"")",1.00000,.50000,.50000,1.30752,.00000,.71505,.03632,.21111,.00000,.46535,.00000,.73321,.00000,.00000,.00000,.00000,66.62223,7.15794,.00000,279.21000,4.92590
58130320,Spinach lasagna (vegetarian),2,1.00000,cup,1.00000,.50000,.50000,1.44000,.00000,.78750,.04000,.23250,.00000,.51250,.00000,.80750,.00000,.00000,.00000,.00000,73.37250,7.88319,.00000,307.50000,5.42500
58131323,Meat ravioli with tomato sauce,1,.50000,cup,.50000,.25000,.50000,.91239,.00000,.19704,.00000,.00000,.00000,.19704,.00000,.02008,.23218,.00000,.00000,.00000,9.00211,21.43911,.00000,104.16500,.72790
58131323,Meat ravioli with tomato sauce,2,.50000,can (15 oz),.50000,.25000,.50000,1.54487,.00000,.33362,.00000,.00000,.00000,.33362,.00000,.03400,.39313,.00000,.00000,.00000,15.24263,36.30128,.00000,176.37500,1.23250
58131323,Meat ravioli with tomato sauce,2,1.00000,piece,1.00000,1.00000,1.00000,.23991,.00000,.05181,.00000,.00000,.00000,.05181,.00000,.00528,.06105,.00000,.00000,.00000,2.36709,5.63737,.00000,27.39000,.19140
58131510,Cheese ravioli (no sauce),1,.50000,cup,.50000,.25000,.50000,1.23920,.00000,.00320,.00000,.00000,.00000,.00320,.00000,.23520,.21280,.00000,.00000,.00000,13.86440,.00000,.00000,185.20000,4.89600
58131510,Cheese ravioli (no sauce),2,1.00000,piece,1.00000,1.00000,1.00000,.23235,.00000,.00060,.00000,.00000,.00000,.00060,.00000,.04410,.03990,.00000,.00000,.00000,2.59945,.00000,.00000,34.72500,.91800
58132110,Spaghetti with tomato sauce (meatless),1,1.00000,cup,1.00000,.50000,.50000,1.87240,.00000,.50000,.00000,.00000,.00000,.50000,.00000,.00496,.00000,.00000,.00000,.02590,18.57024,3.42634,.00000,250.48000,.47120
58132310,Spaghetti with meat sauce,1,1.00000,cup,1.00000,.50000,.50000,1.74840,.00000,.35000,.00000,.01488,.00000,.35000,.00000,.10664,1.08624,.00248,.00000,.01929,81.40104,4.19223,.00000,349.68000,3.79440
58133120,Cheese manicotti with tomato sauce,1,2.00000,manicotti,2.00000,.50000,.25000,2.64836,.00000,.34892,.00000,.00000,.00000,.35178,.00000,1.36994,.50050,.00000,.00000,.00000,18.16386,.16588,.00000,457.60000,11.21120
58133120,Cheese manicotti with tomato sauce,2,1.00000,cup,1.00000,.25000,.25000,2.17610,.00000,.28670,.00000,.00000,.00000,.28905,.00000,1.12565,.41125,.00000,.00000,.00000,14.92485,.13630,.00000,376.00000,9.21200
58150110,Fried rice (plain),1,.50000,cup,.50000,.25000,.50000,.68309,.00000,.16517,.00000,.00000,.04233,.12284,.00000,.00000,.17098,.00000,.00000,.77670,3.60801,.00000,.00000,125.33000,.75530
58150310,Chicken or pork fried rice,1,.50000,cup,.50000,.25000,.50000,.86031,.00000,.11286,.00000,.00000,.02673,.08613,.00000,.00000,.44946,.00000,.00000,.97614,4.94505,.00000,.00000,166.32000,1.10880
58150510,Shrimp fried rice,1,.50000,cup,.50000,.25000,.50000,.86427,.00000,.11385,.00000,.00000,.02673,.08613,.00000,.00000,.43362,.00000,.00000,.98098,4.55301,.00000,.00000,161.37000,.98010
58151130,Nigiri sushi (with fish and veggies),1,1.00000,piece,1.00000,1.00000,1.00000,.23608,.00000,.04394,.00572,.00000,.02392,.01456,.00000,.00000,.11388,.00000,.00000,.00000,.00000,4.67400,.00000,36.40000,.02340
58151130,Nigiri sushi (with fish and veggies),2,.25000,cup,.25000,.25000,1.00000,.37682,.00000,.07014,.00913,.00000,.03818,.02324,.00000,.00000,.18177,.00000,.00000,.00000,.00000,7.46042,.00000,58.10000,.03735
58151140,Maki sushi (rolled sushi with veggies),1,1.00000,piece,1.00000,1.00000,1.00000,.24180,.00000,.03094,.00182,.00884,.00000,.02054,.00000,.00000,.00000,.00000,.00000,.00000,.00000,4.10771,.00000,30.42000,.01560
58151140,Maki sushi (rolled sushi with veggies),2,.25000,cup,.25000,.25000,1.00000,.38595,.00000,.04938,.00290,.01411,.00000,.03279,.00000,.00000,.00000,.00000,.00000,.00000,.00000,6.55654,.00000,48.55500,.02490
58160110,Rice and beans,1,.50000,cup,.50000,.25000,.50000,.66681,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.33341,.00000,44.75155,.00000,.00000,195.98000,1.02770
58161300,Rice with tomato sauce,1,.50000,cup,.50000,.25000,.50000,.99265,.00000,.16524,.00000,.00000,.00000,.16524,.00000,.00000,.00000,.00000,.00000,.00000,11.03341,.00000,.00000,126.36000,.30375
58162110,Stuffed pepper (with rice and meat),1,.50000,pepper with filling,1.00000,.25000,.50000,.35164,.00000,.45147,.00000,.00000,.00000,.44998,.00000,.03874,1.64943,.00000,.00000,.00000,66.95613,1.84060,.00000,208.60000,4.67860
58163410,Spanish rice,1,.50000,cup,.50000,.25000,.50000,.66947,.00000,.25000,.00000,.00000,.00000,.25000,.00000,.00000,.00000,.00000,.00000,.33858,.00000,2.44883,.00000,105.70500,.25515
58163610,Rice with vegetables,1,.50000,cup,.50000,.25000,.50000,.83430,.00000,.17819,.00000,.00000,.00000,.17819,.00000,.00309,.01133,.00618,.00000,.00000,40.60260,.33483,.00000,139.05000,.94760
58200100,"Wrap sandwich (meat, vegetables, rice)",1,1.00000,wrap,1.00000,.25000,.25000,5.14837,.00000,.51094,.00000,.16021,.00000,.35073,.25980,.00000,2.91409,.00000,.12124,.03031,14.40158,.00000,.00000,818.37000,8.85052
57305100,Lucky Charms cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.56347,.49097,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00277,.00000,47.91907,.00000,110.20000,.23200
57330000,Raisin bran cereal,1,1.00000,cup,1.00000,.25000,.25000,1.17303,.63074,.00000,.00000,.00000,.00000,.00000,.17873,.00000,.00000,.00000,.00000,.00000,.00000,49.23759,.00000,194.59000,.33550
57330000,Raisin bran cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.74997,.40326,.00000,.00000,.00000,.00000,.00000,.11427,.00000,.00000,.00000,.00000,.00000,.00000,31.47977,.00000,124.41000,.21450
57336000,Rice Chex cereal,1,1.00000,cup,1.00000,.25000,.25000,1.07547,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,9.99280,.00000,124.41000,.13200
57339000,Rice Krispies cereal,1,1.00000,cup,1.00000,.25000,.25000,.86242,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,8.50279,.00000,93.60000,.09620
57339000,Rice Krispies cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.82925,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,8.17576,.00000,90.00000,.09250
57344000,Special K cereal,1,1.00000,cup,1.00000,.25000,.25000,.92628,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01674,12.83367,.00000,117.49000,.10850
57344000,Special K cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.62748,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01134,8.69378,.00000,79.59000,.07350
57347000,Corn Pops cereal,1,1.00000,cup,1.00000,.25000,.25000,.49414,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00069,.01395,53.98002,.00000,117.80000,.07130
57347000,Corn Pops cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.44632,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00062,.01260,48.75615,.00000,106.40000,.06440
57349000,Frosted Flakes cereal,1,1.00000,cup,1.00000,.25000,.25000,.87904,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,58.75772,.00000,150.47000,.06970
57349000,Frosted Flakes cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.68608,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,45.85969,.00000,117.44000,.05440
57406100,Total cereal,1,1.00000,cup,1.00000,.25000,.25000,.96459,.96459,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00066,.00000,21.24609,.00000,106.92000,.17490
57406100,Total cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.82867,.82867,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00057,.00000,18.25232,.00000,91.85400,.15026
57407100,Trix cereal,1,1.00000,cup,1.00000,.25000,.25000,.60420,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00033,8.68050,50.83439,.00000,117.30000,.18000
57407100,Trix cereal,2,1.00000,single serving box,1.00000,.50000,.50000,.54378,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00030,7.81245,45.75095,.00000,105.57000,.16200
57417000,Shredded wheat cereal,1,1.00000,cup spoon size biscuits,1.00000,.50000,.50000,1.76350,1.76350,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,170.00000,.16000
57417000,Shredded wheat cereal,2,1.00000,rectangular biscuit,1.00000,.50000,.50000,.84648,.84648,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,81.60000,.07680
57418000,Wheaties cereal,1,1.00000,cup,1.00000,.25000,.25000,.85620,.85620,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00013,5.04900,15.98418,.00000,106.50000,.18000
57601100,"Wheat bran, unprocessed",1,.25000,cup,.25000,.25000,1.00000,.51141,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,31.32000,.09135
58100100,Beef burrito (no beans),1,1.00000,small burrito,1.00000,.50000,.50000,1.47840,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.64160,.00000,.00000,.00256,76.88736,.00000,.00000,296.64000,4.68480
58100110,Beef and bean burrito,1,1.00000,medium burrito,1.00000,.50000,.50000,1.35468,.00000,.04402,.00000,.00000,.00000,.04402,.00000,.00000,1.01672,.00000,.37346,.36573,70.37946,.00000,.00000,330.86000,4.10380
58100130,Beef and cheese burrito (no beans),1,1.00000,Taco Bell burrito,1.00000,.50000,.50000,1.98198,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.69884,2.19384,.00000,.00000,.00352,315.62784,.00000,.00000,689.04000,21.50280
58100130,Beef and cheese burrito (no beans),2,1.00000,medium burrito,1.00000,.50000,.50000,1.42142,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.21836,1.57336,.00000,.00000,.00252,226.35936,.00000,.00000,494.16000,15.42120
58100140,"Beef, bean, and cheese burrito",1,1.00000,Taco Bell burrito,1.00000,.50000,.50000,1.82325,.00000,.05865,.00000,.00000,.00000,.05865,.00000,1.04295,1.36680,.00000,.50490,.49243,267.41340,.00000,.00000,670.65000,17.79900
58100140,"Beef, bean, and cheese burrito",2,1.00000,medium burrito,1.00000,.50000,.50000,1.67310,.00000,.05382,.00000,.00000,.00000,.05382,.00000,.95706,1.25424,.00000,.46332,.45188,245.39112,.00000,.00000,615.42000,16.33320
58100140,"Beef, bean, and cheese burrito",2,1.00000,Taco Bell Big Beef,1.00000,.50000,.50000,2.08065,.00000,.06693,.00000,.00000,.00000,.06693,.00000,1.19019,1.55976,.00000,.57618,.56195,305.16588,.00000,.00000,765.33000,20.31180
58101320,"Beef taco (cheese, lettuce, tomato, salsa)",2,1.00000,Taco Bell Grande,1.00000,.50000,.50000,1.36268,.00000,.49063,.00000,.00000,.00000,.49063,.00000,.35697,1.48656,.00000,.00000,.00000,136.29897,.00000,.00000,339.04000,7.46540
58101400,Beef soft taco,1,1.00000,taco,1.00000,.50000,.50000,1.19028,.00000,.08096,.00000,.00000,.00000,.08096,.00000,.21436,.89240,.00000,.00000,.00266,77.56704,.00000,.00000,262.20000,4.70120
58101450,Chicken soft taco,1,1.00000,taco,1.00000,.50000,.50000,1.16608,.00000,.20224,.00000,.00000,.00000,.20224,.00000,.11776,2.29248,.00000,.00000,.00199,34.73280,.00000,.00000,250.88000,2.85440
58101720,"Bean taco (cheese, lettuce, tomato, salsa)",1,1.00000,taco or tostada,1.00000,.50000,.50000,1.19028,.00000,.22176,.00000,.00000,.00000,.22264,.00000,.14432,.00000,.00000,.20944,.20357,47.19528,.00000,.00000,143.44000,2.24400
58101910,"Taco salad with beef, cheese, corn chips",1,1.00000,salad (fast food order),1.00000,.50000,.50000,1.09736,.00000,.80736,.00000,.00000,.00000,.80736,.00000,.30856,1.66576,.00000,.00000,1.80805,84.91896,.00000,.00000,366.56000,7.72560
58101910,"Taco salad with beef, cheese, corn chips",2,1.00000,cup,1.00000,.50000,.50000,.57706,.00000,.42456,.00000,.00000,.00000,.42456,.00000,.16226,.87596,.00000,.00000,.95079,44.65566,.00000,.00000,192.76000,4.06260
58103110,Tamale (with meat or chicken),1,1.00000,tamale,1.00000,.50000,.50000,.82320,.00000,.07490,.00000,.00000,.00000,.07490,.00000,.00000,.56840,.00000,.00000,.00000,48.06900,.00000,.00000,133.00000,2.58300
58104100,Cheese nachos,1,1.00000,Taco Bell order,1.00000,.25000,.25000,2.17194,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.41298,.00000,.00000,.00000,2.37605,176.60448,.00000,.00000,471.70000,14.96720
58104100,Cheese nachos,2,1.00000,cup,1.00000,.25000,.25000,1.18842,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.77314,.00000,.00000,.00000,1.30010,96.63264,.00000,.00000,258.10000,8.18960
58104180,Beef and bean nachos,1,1.00000,Nachos Supreme,1.00000,.25000,.25000,2.84328,.00000,.22770,.00000,.00000,.00000,.22968,.00000,.70686,.73260,.00000,.25542,3.35984,119.82168,.00000,.00000,566.28000,11.70180
58104180,Beef and bean nachos,2,1.00000,cup,1.00000,.25000,.25000,1.26368,.00000,.10120,.00000,.00000,.00000,.10208,.00000,.31416,.32560,.00000,.11352,1.49326,53.25408,.00000,.00000,251.68000,5.20080
58104250,Chicken nachos,1,1.00000,order,1.00000,.25000,.25000,1.60176,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.04152,3.87280,.00000,.00000,1.75258,130.26708,.00000,.00000,543.32000,13.06600
58104250,Chicken nachos,2,1.00000,cup,1.00000,.25000,.25000,.74124,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.48198,1.79220,.00000,.00000,.81103,60.28317,.00000,.00000,251.43000,6.04650
58104510,Beef chimachanga,1,1.00000,chimichanga,1.00000,.50000,.50000,1.01598,.00000,.24190,.00000,.00000,.00000,.24190,.00000,.43424,.60180,.00000,.00000,.00184,195.24870,.00000,.00000,337.48000,7.54020
58104530,Chicken chimichanga,1,1.00000,chimichanga,1.00000,.50000,.50000,1.76412,.00000,.33123,.00000,.00000,.00000,.33123,.00000,.75396,1.39995,.00000,.00000,.00325,309.76776,.00000,.00000,558.15000,11.47410
58104530,Chicken chimichanga,2,1.00000,order (4 mini pieces),1.00000,.25000,.25000,1.99548,.00000,.37467,.00000,.00000,.00000,.37467,.00000,.85284,1.58355,.00000,.00000,.00368,350.39304,.00000,.00000,631.35000,12.97890
58104710,Cheese quesadilla,1,1.00000,quesadilla,1.00000,.25000,.25000,2.33874,.00000,.03692,.00000,.00000,.00000,.03692,.00000,1.33622,.00000,.00000,.00000,1.00631,207.22770,.00000,.00000,498.42000,13.77400
58104730,Meat and cheese quesadilla,1,1.00000,quesadilla,1.00000,.25000,.25000,2.32944,.00000,.03680,.00000,.00000,.00000,.03680,.00000,1.33032,1.40024,.00000,.00000,1.00300,231.92280,.00000,.00000,605.36000,16.17360
22101220,Fried pork chop (eat lean only),1,1.00000,medium,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.23448,.00000,.00000,.12119,26.40168,.00000,.00000,153.00000,2.76080
22101220,Fried pork chop (eat lean only),2,1.00000,large,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.22028,.00000,.00000,.17466,38.04948,.00000,.00000,220.50000,3.97880
22101220,Fried pork chop (eat lean only),2,1.00000,small or thin cut,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.21582,.00000,.00000,.06594,14.36562,.00000,.00000,83.25000,1.50220
22101220,Fried pork chop (eat lean only),2,4.00000,ounces after cooking,4.00000,1.00000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,4.00000,.00000,.00000,.18535,40.37904,.00000,.00000,234.00000,4.22240
22101310,Breaded pork chop (eat lean & fat),1,1.00000,medium,1.00000,.50000,.50000,.98496,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.18784,.00480,.00000,1.02677,69.73344,3.68251,.00000,304.32000,5.42400
22101310,Breaded pork chop (eat lean & fat),2,1.00000,large,1.00000,.50000,.50000,1.42614,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.16781,.00695,.00000,1.48668,100.96821,5.33196,.00000,440.63000,7.85350
22101310,Breaded pork chop (eat lean & fat),2,1.00000,small or thin cut,1.00000,.50000,.50000,.53352,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.18508,.00260,.00000,.55617,37.77228,1.99469,.00000,164.84000,2.93800
22101310,Breaded pork chop (eat lean & fat),2,4.00000,ounces after cooking,4.00000,1.00000,.25000,1.16348,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.58439,.00567,.00000,1.21288,82.37263,4.34996,.00000,359.47800,6.40710
22101320,Breaded pork chop (eat lean only),1,1.00000,medium,1.00000,.50000,.50000,.84880,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.87760,.00400,.00000,.97867,29.41200,3.17278,.00000,226.40000,3.04800
22101320,Breaded pork chop (eat lean only),2,1.00000,large,1.00000,.50000,.50000,1.24137,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.74599,.00585,.00000,1.43130,43.01505,4.64019,.00000,331.11000,4.45770
22101320,Breaded pork chop (eat lean only),2,1.00000,small or thin cut,1.00000,.50000,.50000,.46684,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.03268,.00220,.00000,.53827,16.17660,1.74503,.00000,124.52000,1.67640
